"Unnamed: 0","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"875","GSO","Greensboro/High Point, NC: Piedmont Triad International","Envoy",12006,1031,11.6450048496605
"876","GSO","Greensboro/High Point, NC: Piedmont Triad International","United Express",426,68,6.26470588235294
"877","GSO","Greensboro/High Point, NC: Piedmont Triad International","PSA",17872,2186,8.17566331198536
"878","GSO","Greensboro/High Point, NC: Piedmont Triad International","Piedmont",10327,1092,9.45695970695971
"879","GSO","Greensboro/High Point, NC: Piedmont Triad International","Republic",14786,1990,7.43015075376884
"880","GSO","Greensboro/High Point, NC: Piedmont Triad International","SkyWest",4204,455,9.23956043956044
"881","GSP","Greer, SC: Greenville-Spartanburg International","Air Wisconsin",670,54,12.4074074074074
"882","GSP","Greer, SC: Greenville-Spartanburg International","Allegiant",5535,291,19.020618556701
"883","GSP","Greer, SC: Greenville-Spartanburg International","American",29648,1377,21.5308641975309
"884","GSP","Greer, SC: Greenville-Spartanburg International","Delta",19697,2554,7.71221613155834
"885","GSP","Greer, SC: Greenville-Spartanburg International","Endeavor",11870,1058,11.2192816635161
"886","GSP","Greer, SC: Greenville-Spartanburg International","Envoy",8714,905,9.62872928176796
"887","GSP","Greer, SC: Greenville-Spartanburg International","United Express",3027,235,12.8808510638298
"888","GSP","Greer, SC: Greenville-Spartanburg International","Mesa",471,57,8.26315789473684
"889","GSP","Greer, SC: Greenville-Spartanburg International","PSA",27987,2898,9.65734989648033
"890","GSP","Greer, SC: Greenville-Spartanburg International","Piedmont",2830,381,7.42782152230971
"891","GSP","Greer, SC: Greenville-Spartanburg International","Republic",11912,1574,7.56797966963151
"892","GSP","Greer, SC: Greenville-Spartanburg International","SkyWest",9418,819,11.4993894993895
"893","GSP","Greer, SC: Greenville-Spartanburg International","Southwest",12246,1248,9.8125
"894","GSP","Greer, SC: Greenville-Spartanburg International","United",13050,733,17.8035470668486
"895","GST","Gustavus, AK: Gustavus Airport","Alaska",327,75,4.36
"896","GTF","Great Falls, MT: Great Falls International","Allegiant",1226,173,7.08670520231214
"897","GTF","Great Falls, MT: Great Falls International","Horizon",257,42,6.11904761904762
"898","GTF","Great Falls, MT: Great Falls International","SkyWest",11823,2099,5.63268222963316
"899","GTF","Great Falls, MT: Great Falls International","United",6746,311,21.6913183279743
"900","GTR","Columbus, MS: Golden Triangle Regional","Endeavor",5635,775,7.27096774193548
"901","GTR","Columbus, MS: Golden Triangle Regional","SkyWest",212,27,7.85185185185185
"902","GUC","Gunnison, CO: Gunnison-Crested Butte Regional","American",3950,106,37.2641509433962
"903","GUC","Gunnison, CO: Gunnison-Crested Butte Regional","Mesa",3834,122,31.4262295081967
"904","GUC","Gunnison, CO: Gunnison-Crested Butte Regional","SkyWest",6259,619,10.1114701130856
"905","GUM","Guam, TT: Guam International","United",6664,757,8.80317040951123
"906","HDN","Hayden, CO: Yampa Valley","American",2604,185,14.0756756756757
"907","HDN","Hayden, CO: Yampa Valley","Delta",725,125,5.8
"908","HDN","Hayden, CO: Yampa Valley","Envoy",0,2,0
"909","HDN","Hayden, CO: Yampa Valley","Horizon",696,46,15.1304347826087
"910","HDN","Hayden, CO: Yampa Valley","JetBlue",735,52,14.1346153846154
"911","HDN","Hayden, CO: Yampa Valley","SkyWest",13168,946,13.9196617336152
"912","HDN","Hayden, CO: Yampa Valley","Southwest",6063,636,9.53301886792453
"913","HDN","Hayden, CO: Yampa Valley","United",7496,408,18.3725490196078
"914","HGR","Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field","Allegiant",3455,215,16.0697674418605
"915","HHH","Hilton Head, SC: Hilton Head Airport","Envoy",8585,893,9.61366181410974
"916","HHH","Hilton Head, SC: Hilton Head Airport","Republic",5971,909,6.56875687568757
"917","HIB","Hibbing, MN: Range Regional","SkyWest",3498,702,4.98290598290598
"918","HLN","Helena, MT: Helena Regional","Horizon",1052,206,5.10679611650485
"919","HLN","Helena, MT: Helena Regional","SkyWest",10651,1462,7.28522571819425
"920","HNL","Honolulu, HI: Daniel K Inouye International","Alaska",40014,4082,9.80254777070064
"921","HNL","Honolulu, HI: Daniel K Inouye International","American",24819,2246,11.0503116651825
"922","HNL","Honolulu, HI: Daniel K Inouye International","Delta",53294,3485,15.2923959827834
"923","HNL","Honolulu, HI: Daniel K Inouye International","Hawaiian",414844,32463,12.7789791454887
"924","HNL","Honolulu, HI: Daniel K Inouye International","Southwest",99215,14584,6.80300329127811
"925","HNL","Honolulu, HI: Daniel K Inouye International","United",86406,4931,17.52301764348
"926","HOB","Hobbs, NM: Lea County Regional","CommuteAir",9213,610,15.1032786885246
"927","HOU","Houston, TX: William P Hobby","Allegiant",5665,423,13.3924349881797
"928","HOU","Houston, TX: William P Hobby","Delta",16489,1374,12.0007278020378
"929","HOU","Houston, TX: William P Hobby","Envoy",10193,1295,7.87104247104247
"930","HOU","Houston, TX: William P Hobby","Frontier",9848,525,18.7580952380952
"931","HOU","Houston, TX: William P Hobby","Mesa",3221,206,15.6359223300971
"932","HOU","Houston, TX: William P Hobby","SkyWest",8161,700,11.6585714285714
"933","HOU","Houston, TX: William P Hobby","Southwest",487723,50874,9.58688131462043
"934","HPN","White Plains, NY: Westchester County","Delta",9062,912,9.93640350877193
"935","HPN","White Plains, NY: Westchester County","Endeavor",2044,473,4.32135306553911
"936","HPN","White Plains, NY: Westchester County","Envoy",11425,684,16.703216374269
"937","HPN","White Plains, NY: Westchester County","JetBlue",130913,5036,25.9954328832407
"938","HPN","White Plains, NY: Westchester County","PSA",32337,2720,11.8886029411765
"939","HPN","White Plains, NY: Westchester County","Republic",5230,500,10.46
"940","HPN","White Plains, NY: Westchester County","SkyWest",44711,2596,17.2230354391371
"941","HRL","Harlingen/San Benito, TX: Valley International","CommuteAir",5238,504,10.3928571428571
"942","HRL","Harlingen/San Benito, TX: Valley International","Delta",981,140,7.00714285714286
"943","HRL","Harlingen/San Benito, TX: Valley International","Envoy",7980,1261,6.32831086439334
"944","HRL","Harlingen/San Benito, TX: Valley International","Mesa",28333,783,36.1851851851852
"945","HRL","Harlingen/San Benito, TX: Valley International","SkyWest",3357,257,13.0622568093385
"946","HRL","Harlingen/San Benito, TX: Valley International","Southwest",18035,2124,8.49105461393597
"947","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Air Wisconsin",2947,206,14.3058252427184
"948","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","American",8076,193,41.8445595854922
"949","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","CommuteAir",23057,1749,13.1829616923957
"950","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Delta",14071,1846,7.62242686890574
"951","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Endeavor",1400,253,5.53359683794466
"952","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Envoy",8935,1344,6.64806547619048
"953","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Mesa",2195,130,16.8846153846154
"954","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","PSA",29522,2565,11.5095516569201
"955","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Piedmont",5488,626,8.7667731629393
"956","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","Republic",1553,142,10.9366197183099
"957","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field","SkyWest",26615,1552,17.1488402061856
"958","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field","Allegiant",6373,392,16.2576530612245
"959","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field","PSA",130,10,13
"960","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field","Piedmont",5616,823,6.82381530984204
"961","HYA","Hyannis, MA: Cape Cod Gateway","JetBlue",2804,208,13.4807692307692
"962","HYS","Hays, KS: Hays Regional","SkyWest",9930,727,13.6588720770289
"963","IAD","Washington, DC: Washington Dulles International","Air Wisconsin",38657,1732,22.3192840646651
"964","IAD","Washington, DC: Washington Dulles International","Alaska",24768,2139,11.5792426367461
"965","IAD","Washington, DC: Washington Dulles International","Allegiant",8331,476,17.5021008403361
"966","IAD","Washington, DC: Washington Dulles International","American",21372,1091,19.5893675527039
"967","IAD","Washington, DC: Washington Dulles International","CommuteAir",99516,8213,12.1168878607086
"968","IAD","Washington, DC: Washington Dulles International","Delta",34548,2969,11.6362411586393
"969","IAD","Washington, DC: Washington Dulles International","Endeavor",3919,501,7.82235528942116
"970","IAD","Washington, DC: Washington Dulles International","Envoy",1130,182,6.20879120879121
"971","IAD","Washington, DC: Washington Dulles International","United Express",29855,3542,8.42885375494071
"972","IAD","Washington, DC: Washington Dulles International","Mesa",196109,11913,16.4617644589944
"973","IAD","Washington, DC: Washington Dulles International","PSA",7789,1061,7.34118755890669
"974","IAD","Washington, DC: Washington Dulles International","Republic",36477,5231,6.9732364748614
"975","IAD","Washington, DC: Washington Dulles International","SkyWest",41706,2979,14
"976","IAD","Washington, DC: Washington Dulles International","Southwest",17562,1870,9.39144385026738
"977","IAD","Washington, DC: Washington Dulles International","United",418032,31346,13.3360556370829
"978","IAG","Niagara Falls, NY: Niagara Falls International","Allegiant",3188,337,9.45994065281899
"979","IAH","Houston, TX: George Bush Intercontinental/Houston","Alaska",8859,855,10.3614035087719
"980","IAH","Houston, TX: George Bush Intercontinental/Houston","American",138013,6505,21.2164488854727
"981","IAH","Houston, TX: George Bush Intercontinental/Houston","CommuteAir",252190,19771,12.7555510596328
"982","IAH","Houston, TX: George Bush Intercontinental/Houston","Delta",105005,7938,13.2281431090955
"983","IAH","Houston, TX: George Bush Intercontinental/Houston","Endeavor",140,2,70
"984","IAH","Houston, TX: George Bush Intercontinental/Houston","Envoy",8096,970,8.34639175257732
"985","IAH","Houston, TX: George Bush Intercontinental/Houston","Frontier",36952,1449,25.5017253278123
"986","IAH","Houston, TX: George Bush Intercontinental/Houston","United Express",37,3,12.3333333333333
"987","IAH","Houston, TX: George Bush Intercontinental/Houston","JetBlue",24198,933,25.935691318328
"988","IAH","Houston, TX: George Bush Intercontinental/Houston","Mesa",585155,24734,23.6579202716908
"989","IAH","Houston, TX: George Bush Intercontinental/Houston","Republic",8218,593,13.858347386172
"990","IAH","Houston, TX: George Bush Intercontinental/Houston","SkyWest",166719,10817,15.4126837385597
"991","IAH","Houston, TX: George Bush Intercontinental/Houston","Southwest",66661,6159,10.8233479460951
"992","IAH","Houston, TX: George Bush Intercontinental/Houston","Spirit",194268,7896,24.6033434650456
"993","IAH","Houston, TX: George Bush Intercontinental/Houston","United",895278,67879,13.1893221762253
"994","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Air Wisconsin",3793,261,14.5325670498084
"995","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Allegiant",5040,360,14
"996","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","American",27529,1026,26.8313840155945
"997","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","CommuteAir",5290,292,18.1164383561644
"998","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Delta",7996,1012,7.90118577075099
"999","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Endeavor",832,91,9.14285714285714
"1000","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Envoy",13112,1749,7.49685534591195
"1001","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","United Express",790,142,5.56338028169014
"1002","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Horizon",1739,318,5.4685534591195
"1003","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Mesa",33823,911,37.1273326015368
"1004","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Republic",51,34,1.5
"1005","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","SkyWest",29314,2025,14.476049382716
"1006","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","Southwest",22990,1717,13.3896330809552
"1007","ICT","Wichita, KS: Wichita Dwight D Eisenhower National","United",12657,586,21.598976109215
"1008","IDA","Idaho Falls, ID: Idaho Falls Regional","Allegiant",8389,524,16.0095419847328
"1009","IDA","Idaho Falls, ID: Idaho Falls Regional","CommuteAir",1533,70,21.9
"1010","IDA","Idaho Falls, ID: Idaho Falls Regional","Horizon",1541,361,4.26869806094183
"1011","IDA","Idaho Falls, ID: Idaho Falls Regional","Mesa",57,10,5.7
"1012","IDA","Idaho Falls, ID: Idaho Falls Regional","SkyWest",24582,2695,9.12133580705009
"1013","ILM","Wilmington, NC: Wilmington International","Air Wisconsin",0,2,0
"1014","ILM","Wilmington, NC: Wilmington International","American",26026,1697,15.3364761343547
"1015","ILM","Wilmington, NC: Wilmington International","Delta",4537,619,7.32956381260097
"1016","ILM","Wilmington, NC: Wilmington International","Endeavor",12165,1448,8.40124309392265
"1017","ILM","Wilmington, NC: Wilmington International","Envoy",3731,369,10.1111111111111
"1018","ILM","Wilmington, NC: Wilmington International","United Express",3447,133,25.9172932330827
"1019","ILM","Wilmington, NC: Wilmington International","PSA",15846,1501,10.5569620253165
"1020","ILM","Wilmington, NC: Wilmington International","Piedmont",8205,730,11.2397260273973
"1021","ILM","Wilmington, NC: Wilmington International","Republic",11925,1809,6.59203980099502
"1022","ILM","Wilmington, NC: Wilmington International","SkyWest",77,13,5.92307692307692
"1023","IMT","Iron Mountain/Kingsfd, MI: Ford","SkyWest",11459,727,15.7620357634113
"1024","IND","Indianapolis, IN: Indianapolis International","Air Wisconsin",4248,285,14.9052631578947
"1025","IND","Indianapolis, IN: Indianapolis International","Alaska",5213,546,9.54761904761905
"1026","IND","Indianapolis, IN: Indianapolis International","Allegiant",28012,1522,18.4047306176084
"1027","IND","Indianapolis, IN: Indianapolis International","American",122420,5860,20.8907849829352
"1028","IND","Indianapolis, IN: Indianapolis International","CommuteAir",18,5,3.6
"1029","IND","Indianapolis, IN: Indianapolis International","Delta",41060,4075,10.0760736196319
"1030","IND","Indianapolis, IN: Indianapolis International","Endeavor",24593,2694,9.12880475129918
"1031","IND","Indianapolis, IN: Indianapolis International","Envoy",12442,1323,9.40438397581255
"1032","IND","Indianapolis, IN: Indianapolis International","Frontier",14021,746,18.7949061662198
"1033","IND","Indianapolis, IN: Indianapolis International","United Express",684,120,5.7
"1034","IND","Indianapolis, IN: Indianapolis International","Mesa",4719,308,15.3214285714286
"1035","IND","Indianapolis, IN: Indianapolis International","PSA",5425,439,12.3576309794989
"1036","IND","Indianapolis, IN: Indianapolis International","Piedmont",435,67,6.49253731343284
"1037","IND","Indianapolis, IN: Indianapolis International","Republic",100817,11150,9.04188340807175
"1038","IND","Indianapolis, IN: Indianapolis International","SkyWest",14695,1063,13.824082784572
"1039","IND","Indianapolis, IN: Indianapolis International","Southwest",137863,10859,12.6957362556405
"1040","IND","Indianapolis, IN: Indianapolis International","Spirit",40292,2096,19.2232824427481
"1041","IND","Indianapolis, IN: Indianapolis International","United",35124,2604,13.4884792626728
"1042","INL","International Falls, MN: Falls International Einarson Field","SkyWest",3807,622,6.12057877813505
"1043","ISP","Islip, NY: Long Island MacArthur","Frontier",37847,1816,20.840859030837
"1044","ISP","Islip, NY: Long Island MacArthur","Southwest",30059,2885,10.4190641247834
