Unnamed: 0,airport,airport_name,carrier_name,arr_delay,arr_flights,avg_delay,longitude,latitude
830,GNV,"Gainesville, FL: Gainesville Regional",PSA,3397,387,8.77777777777778,-82.27177778,29.69005556
831,GNV,"Gainesville, FL: Gainesville Regional",Piedmont,11782,966,12.1966873706004,-82.27177778,29.69005556
832,GNV,"Gainesville, FL: Gainesville Regional",SkyWest,245,27,9.07407407407407,-82.27177778,29.69005556
833,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",Allegiant,563,26,21.6538461538462,-89.07009278,30.40728028
834,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",CommuteAir,9359,943,9.92470837751856,-89.07009278,30.40728028
835,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",Delta,7656,1128,6.78723404255319,-89.07009278,30.40728028
836,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",Endeavor,381,31,12.2903225806452,-89.07009278,30.40728028
837,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",Envoy,6338,581,10.9087779690189,-89.07009278,30.40728028
838,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",PSA,7358,946,7.77801268498943,-89.07009278,30.40728028
839,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",SkyWest,2042,197,10.3654822335025,-89.07009278,30.40728028
840,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Air Wisconsin,18968,899,21.0989988876529,-88.12959,44.48507333
841,GRB,"Green Bay, WI: Green Bay Austin Straubel International",American,149,4,37.25,-88.12959,44.48507333
842,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Delta,3737,368,10.1548913043478,-88.12959,44.48507333
843,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Endeavor,2338,405,5.77283950617284,-88.12959,44.48507333
844,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Envoy,3319,343,9.67638483965015,-88.12959,44.48507333
845,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Frontier,3202,163,19.6441717791411,-88.12959,44.48507333
846,GRB,"Green Bay, WI: Green Bay Austin Straubel International",United Express,1052,131,8.03053435114504,-88.12959,44.48507333
847,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Piedmont,2015,125,16.12,-88.12959,44.48507333
848,GRB,"Green Bay, WI: Green Bay Austin Straubel International",Republic,753,135,5.57777777777778,-88.12959,44.48507333
849,GRB,"Green Bay, WI: Green Bay Austin Straubel International",SkyWest,25302,2507,10.0925408855205,-88.12959,44.48507333
850,GRI,"Grand Island, NE: Central Nebraska Regional",Allegiant,2111,214,9.86448598130841,-98.30861111,40.96747222
851,GRI,"Grand Island, NE: Central Nebraska Regional",SkyWest,10496,723,14.5172890733057,-98.30861111,40.96747222
852,GRK,"Killeen, TX: Robert Gray AAF",Envoy,7722,967,7.98552223371251,-97.82779778,31.06489778
853,GRK,"Killeen, TX: Robert Gray AAF",Mesa,4015,155,25.9032258064516,-97.82779778,31.06489778
854,GRK,"Killeen, TX: Robert Gray AAF",SkyWest,6012,616,9.75974025974026,-97.82779778,31.06489778
855,GRR,"Grand Rapids, MI: Gerald R. Ford International",Air Wisconsin,16055,760,21.125,-85.52276778,42.88081972
856,GRR,"Grand Rapids, MI: Gerald R. Ford International",Allegiant,45775,2111,21.6840360018948,-85.52276778,42.88081972
857,GRR,"Grand Rapids, MI: Gerald R. Ford International",American,47049,1784,26.3727578475336,-85.52276778,42.88081972
858,GRR,"Grand Rapids, MI: Gerald R. Ford International",Delta,34822,3105,11.2148148148148,-85.52276778,42.88081972
859,GRR,"Grand Rapids, MI: Gerald R. Ford International",Endeavor,9930,1155,8.5974025974026,-85.52276778,42.88081972
860,GRR,"Grand Rapids, MI: Gerald R. Ford International",Envoy,8425,801,10.518102372035,-85.52276778,42.88081972
861,GRR,"Grand Rapids, MI: Gerald R. Ford International",Frontier,11984,608,19.7105263157895,-85.52276778,42.88081972
862,GRR,"Grand Rapids, MI: Gerald R. Ford International",United Express,1420,160,8.875,-85.52276778,42.88081972
863,GRR,"Grand Rapids, MI: Gerald R. Ford International",Mesa,761,37,20.5675675675676,-85.52276778,42.88081972
864,GRR,"Grand Rapids, MI: Gerald R. Ford International",PSA,8122,790,10.2810126582278,-85.52276778,42.88081972
865,GRR,"Grand Rapids, MI: Gerald R. Ford International",Piedmont,1602,433,3.69976905311778,-85.52276778,42.88081972
866,GRR,"Grand Rapids, MI: Gerald R. Ford International",Republic,11258,1486,7.57604306864065,-85.52276778,42.88081972
867,GRR,"Grand Rapids, MI: Gerald R. Ford International",SkyWest,13775,1177,11.7034834324554,-85.52276778,42.88081972
868,GRR,"Grand Rapids, MI: Gerald R. Ford International",Southwest,21411,1794,11.9347826086957,-85.52276778,42.88081972
869,GRR,"Grand Rapids, MI: Gerald R. Ford International",United,28694,1752,16.3778538812785,-85.52276778,42.88081972
870,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Air Wisconsin,9476,404,23.4554455445545,-79.9372975,36.09774694
871,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Allegiant,2310,124,18.6290322580645,-79.9372975,36.09774694
872,GSO,"Greensboro/High Point, NC: Piedmont Triad International",American,26824,1401,19.146324054247,-79.9372975,36.09774694
873,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Delta,17843,2220,8.03738738738739,-79.9372975,36.09774694
874,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Endeavor,14007,1520,9.21513157894737,-79.9372975,36.09774694
875,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Envoy,12006,1031,11.6450048496605,-79.9372975,36.09774694
876,GSO,"Greensboro/High Point, NC: Piedmont Triad International",United Express,426,68,6.26470588235294,-79.9372975,36.09774694
877,GSO,"Greensboro/High Point, NC: Piedmont Triad International",PSA,17872,2186,8.17566331198536,-79.9372975,36.09774694
878,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Piedmont,10327,1092,9.45695970695971,-79.9372975,36.09774694
879,GSO,"Greensboro/High Point, NC: Piedmont Triad International",Republic,14786,1990,7.43015075376884,-79.9372975,36.09774694
880,GSO,"Greensboro/High Point, NC: Piedmont Triad International",SkyWest,4204,455,9.23956043956044,-79.9372975,36.09774694
881,GSP,"Greer, SC: Greenville-Spartanburg International",Air Wisconsin,670,54,12.4074074074074,-82.21885833,34.89566722
882,GSP,"Greer, SC: Greenville-Spartanburg International",Allegiant,5535,291,19.020618556701,-82.21885833,34.89566722
883,GSP,"Greer, SC: Greenville-Spartanburg International",American,29648,1377,21.5308641975309,-82.21885833,34.89566722
884,GSP,"Greer, SC: Greenville-Spartanburg International",Delta,19697,2554,7.71221613155834,-82.21885833,34.89566722
885,GSP,"Greer, SC: Greenville-Spartanburg International",Endeavor,11870,1058,11.2192816635161,-82.21885833,34.89566722
886,GSP,"Greer, SC: Greenville-Spartanburg International",Envoy,8714,905,9.62872928176796,-82.21885833,34.89566722
887,GSP,"Greer, SC: Greenville-Spartanburg International",United Express,3027,235,12.8808510638298,-82.21885833,34.89566722
888,GSP,"Greer, SC: Greenville-Spartanburg International",Mesa,471,57,8.26315789473684,-82.21885833,34.89566722
889,GSP,"Greer, SC: Greenville-Spartanburg International",PSA,27987,2898,9.65734989648033,-82.21885833,34.89566722
890,GSP,"Greer, SC: Greenville-Spartanburg International",Piedmont,2830,381,7.42782152230971,-82.21885833,34.89566722
891,GSP,"Greer, SC: Greenville-Spartanburg International",Republic,11912,1574,7.56797966963151,-82.21885833,34.89566722
892,GSP,"Greer, SC: Greenville-Spartanburg International",SkyWest,9418,819,11.4993894993895,-82.21885833,34.89566722
893,GSP,"Greer, SC: Greenville-Spartanburg International",Southwest,12246,1248,9.8125,-82.21885833,34.89566722
894,GSP,"Greer, SC: Greenville-Spartanburg International",United,13050,733,17.8035470668486,-82.21885833,34.89566722
895,GST,"Gustavus, AK: Gustavus Airport",Alaska,327,75,4.36,-135.7073814,58.42438139
896,GTF,"Great Falls, MT: Great Falls International",Allegiant,1226,173,7.08670520231214,-111.3706853,47.48200194
897,GTF,"Great Falls, MT: Great Falls International",Horizon,257,42,6.11904761904762,-111.3706853,47.48200194
898,GTF,"Great Falls, MT: Great Falls International",SkyWest,11823,2099,5.63268222963316,-111.3706853,47.48200194
899,GTF,"Great Falls, MT: Great Falls International",United,6746,311,21.6913183279743,-111.3706853,47.48200194
900,GTR,"Columbus, MS: Golden Triangle Regional",Endeavor,5635,775,7.27096774193548,-88.59136861,33.45033444
901,GTR,"Columbus, MS: Golden Triangle Regional",SkyWest,212,27,7.85185185185185,-88.59136861,33.45033444
902,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",American,3950,106,37.2641509433962,-106.9331817,38.53396333
903,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",Mesa,3834,122,31.4262295081967,-106.9331817,38.53396333
904,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",SkyWest,6259,619,10.1114701130856,-106.9331817,38.53396333
906,HDN,"Hayden, CO: Yampa Valley",American,2604,185,14.0756756756757,-107.2176597,40.48118028
907,HDN,"Hayden, CO: Yampa Valley",Delta,725,125,5.8,-107.2176597,40.48118028
908,HDN,"Hayden, CO: Yampa Valley",Envoy,0,2,0.0,-107.2176597,40.48118028
909,HDN,"Hayden, CO: Yampa Valley",Horizon,696,46,15.1304347826087,-107.2176597,40.48118028
910,HDN,"Hayden, CO: Yampa Valley",JetBlue,735,52,14.1346153846154,-107.2176597,40.48118028
911,HDN,"Hayden, CO: Yampa Valley",SkyWest,13168,946,13.9196617336152,-107.2176597,40.48118028
912,HDN,"Hayden, CO: Yampa Valley",Southwest,6063,636,9.53301886792453,-107.2176597,40.48118028
913,HDN,"Hayden, CO: Yampa Valley",United,7496,408,18.3725490196078,-107.2176597,40.48118028
914,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",Allegiant,3455,215,16.0697674418605,-77.7295,39.70794444
915,HHH,"Hilton Head, SC: Hilton Head Airport",Envoy,8585,893,9.61366181410974,-80.6972,32.2248
916,HHH,"Hilton Head, SC: Hilton Head Airport",Republic,5971,909,6.56875687568757,-80.6972,32.2248
917,HIB,"Hibbing, MN: Range Regional",SkyWest,3498,702,4.98290598290598,-92.83899333,47.38659917
918,HLN,"Helena, MT: Helena Regional",Horizon,1052,206,5.10679611650485,-111.9827503,46.60681806
919,HLN,"Helena, MT: Helena Regional",SkyWest,10651,1462,7.28522571819425,-111.9827503,46.60681806
920,HNL,"Honolulu, HI: Daniel K Inouye International",Alaska,40014,4082,9.80254777070064,-157.9224072,21.31869111
921,HNL,"Honolulu, HI: Daniel K Inouye International",American,24819,2246,11.0503116651825,-157.9224072,21.31869111
922,HNL,"Honolulu, HI: Daniel K Inouye International",Delta,53294,3485,15.2923959827834,-157.9224072,21.31869111
923,HNL,"Honolulu, HI: Daniel K Inouye International",Hawaiian,414844,32463,12.7789791454887,-157.9224072,21.31869111
924,HNL,"Honolulu, HI: Daniel K Inouye International",Southwest,99215,14584,6.80300329127811,-157.9224072,21.31869111
925,HNL,"Honolulu, HI: Daniel K Inouye International",United,86406,4931,17.52301764348,-157.9224072,21.31869111
926,HOB,"Hobbs, NM: Lea County Regional",CommuteAir,9213,610,15.1032786885246,-103.2170278,32.68752778
927,HOU,"Houston, TX: William P Hobby",Allegiant,5665,423,13.3924349881797,-95.27888889,29.64541861
928,HOU,"Houston, TX: William P Hobby",Delta,16489,1374,12.0007278020378,-95.27888889,29.64541861
929,HOU,"Houston, TX: William P Hobby",Envoy,10193,1295,7.87104247104247,-95.27888889,29.64541861
930,HOU,"Houston, TX: William P Hobby",Frontier,9848,525,18.7580952380952,-95.27888889,29.64541861
931,HOU,"Houston, TX: William P Hobby",Mesa,3221,206,15.6359223300971,-95.27888889,29.64541861
932,HOU,"Houston, TX: William P Hobby",SkyWest,8161,700,11.6585714285714,-95.27888889,29.64541861
933,HOU,"Houston, TX: William P Hobby",Southwest,487723,50874,9.58688131462043,-95.27888889,29.64541861
934,HPN,"White Plains, NY: Westchester County",Delta,9062,912,9.93640350877193,-73.70757444,41.06695778
935,HPN,"White Plains, NY: Westchester County",Endeavor,2044,473,4.32135306553911,-73.70757444,41.06695778
936,HPN,"White Plains, NY: Westchester County",Envoy,11425,684,16.703216374269,-73.70757444,41.06695778
937,HPN,"White Plains, NY: Westchester County",JetBlue,130913,5036,25.9954328832407,-73.70757444,41.06695778
938,HPN,"White Plains, NY: Westchester County",PSA,32337,2720,11.8886029411765,-73.70757444,41.06695778
939,HPN,"White Plains, NY: Westchester County",Republic,5230,500,10.46,-73.70757444,41.06695778
940,HPN,"White Plains, NY: Westchester County",SkyWest,44711,2596,17.2230354391371,-73.70757444,41.06695778
941,HRL,"Harlingen/San Benito, TX: Valley International",CommuteAir,5238,504,10.3928571428571,-97.65439389,26.22850611
942,HRL,"Harlingen/San Benito, TX: Valley International",Delta,981,140,7.00714285714286,-97.65439389,26.22850611
943,HRL,"Harlingen/San Benito, TX: Valley International",Envoy,7980,1261,6.32831086439334,-97.65439389,26.22850611
944,HRL,"Harlingen/San Benito, TX: Valley International",Mesa,28333,783,36.1851851851852,-97.65439389,26.22850611
945,HRL,"Harlingen/San Benito, TX: Valley International",SkyWest,3357,257,13.0622568093385,-97.65439389,26.22850611
946,HRL,"Harlingen/San Benito, TX: Valley International",Southwest,18035,2124,8.49105461393597,-97.65439389,26.22850611
947,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Air Wisconsin,2947,206,14.3058252427184,-86.77310944,34.6404475
948,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",American,8076,193,41.8445595854922,-86.77310944,34.6404475
949,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",CommuteAir,23057,1749,13.1829616923957,-86.77310944,34.6404475
950,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Delta,14071,1846,7.62242686890574,-86.77310944,34.6404475
951,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Endeavor,1400,253,5.53359683794466,-86.77310944,34.6404475
952,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Envoy,8935,1344,6.64806547619048,-86.77310944,34.6404475
953,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Mesa,2195,130,16.8846153846154,-86.77310944,34.6404475
954,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",PSA,29522,2565,11.5095516569201,-86.77310944,34.6404475
955,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Piedmont,5488,626,8.7667731629393,-86.77310944,34.6404475
956,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",Republic,1553,142,10.9366197183099,-86.77310944,34.6404475
957,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",SkyWest,26615,1552,17.1488402061856,-86.77310944,34.6404475
958,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",Allegiant,6373,392,16.2576530612245,-82.55802778,38.36666667
959,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",PSA,130,10,13.0,-82.55802778,38.36666667
960,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",Piedmont,5616,823,6.82381530984204,-82.55802778,38.36666667
961,HYA,"Hyannis, MA: Cape Cod Gateway",JetBlue,2804,208,13.4807692307692,-70.28035583,41.66933639
962,HYS,"Hays, KS: Hays Regional",SkyWest,9930,727,13.6588720770289,-99.27403361,38.84494167
963,IAD,"Washington, DC: Washington Dulles International",Air Wisconsin,38657,1732,22.3192840646651,-77.45580972,38.94453194
964,IAD,"Washington, DC: Washington Dulles International",Alaska,24768,2139,11.5792426367461,-77.45580972,38.94453194
965,IAD,"Washington, DC: Washington Dulles International",Allegiant,8331,476,17.5021008403361,-77.45580972,38.94453194
966,IAD,"Washington, DC: Washington Dulles International",American,21372,1091,19.5893675527039,-77.45580972,38.94453194
967,IAD,"Washington, DC: Washington Dulles International",CommuteAir,99516,8213,12.1168878607086,-77.45580972,38.94453194
968,IAD,"Washington, DC: Washington Dulles International",Delta,34548,2969,11.6362411586393,-77.45580972,38.94453194
969,IAD,"Washington, DC: Washington Dulles International",Endeavor,3919,501,7.82235528942116,-77.45580972,38.94453194
970,IAD,"Washington, DC: Washington Dulles International",Envoy,1130,182,6.20879120879121,-77.45580972,38.94453194
971,IAD,"Washington, DC: Washington Dulles International",United Express,29855,3542,8.42885375494071,-77.45580972,38.94453194
972,IAD,"Washington, DC: Washington Dulles International",Mesa,196109,11913,16.4617644589944,-77.45580972,38.94453194
973,IAD,"Washington, DC: Washington Dulles International",PSA,7789,1061,7.34118755890669,-77.45580972,38.94453194
974,IAD,"Washington, DC: Washington Dulles International",Republic,36477,5231,6.9732364748614,-77.45580972,38.94453194
975,IAD,"Washington, DC: Washington Dulles International",SkyWest,41706,2979,14.0,-77.45580972,38.94453194
976,IAD,"Washington, DC: Washington Dulles International",Southwest,17562,1870,9.39144385026738,-77.45580972,38.94453194
977,IAD,"Washington, DC: Washington Dulles International",United,418032,31346,13.3360556370829,-77.45580972,38.94453194
978,IAG,"Niagara Falls, NY: Niagara Falls International",Allegiant,3188,337,9.45994065281899,-78.94538139,43.10725861
979,IAH,"Houston, TX: George Bush Intercontinental/Houston",Alaska,8859,855,10.3614035087719,-95.33972222,29.98047222
980,IAH,"Houston, TX: George Bush Intercontinental/Houston",American,138013,6505,21.2164488854727,-95.33972222,29.98047222
981,IAH,"Houston, TX: George Bush Intercontinental/Houston",CommuteAir,252190,19771,12.7555510596328,-95.33972222,29.98047222
982,IAH,"Houston, TX: George Bush Intercontinental/Houston",Delta,105005,7938,13.2281431090955,-95.33972222,29.98047222
983,IAH,"Houston, TX: George Bush Intercontinental/Houston",Endeavor,140,2,70.0,-95.33972222,29.98047222
984,IAH,"Houston, TX: George Bush Intercontinental/Houston",Envoy,8096,970,8.34639175257732,-95.33972222,29.98047222
985,IAH,"Houston, TX: George Bush Intercontinental/Houston",Frontier,36952,1449,25.5017253278123,-95.33972222,29.98047222
986,IAH,"Houston, TX: George Bush Intercontinental/Houston",United Express,37,3,12.3333333333333,-95.33972222,29.98047222
987,IAH,"Houston, TX: George Bush Intercontinental/Houston",JetBlue,24198,933,25.935691318328,-95.33972222,29.98047222
988,IAH,"Houston, TX: George Bush Intercontinental/Houston",Mesa,585155,24734,23.6579202716908,-95.33972222,29.98047222
989,IAH,"Houston, TX: George Bush Intercontinental/Houston",Republic,8218,593,13.858347386172,-95.33972222,29.98047222
990,IAH,"Houston, TX: George Bush Intercontinental/Houston",SkyWest,166719,10817,15.4126837385597,-95.33972222,29.98047222
